docdb_family_id,earliest_year,office,bloc,family_size,similarity,ai_score,found_by_query,band,era,g06n,cluster,neuro,ml
36614896,2005,WO,WO,1,0.7422,0.0,cross:transcranial current|hearing restoration,D,pre2010,0,,,
50930224,2012,KR,KR,2,0.7422,0.6914,cross:cochlear implant|speech communication,D,2010s,0,,,
55331171,2015,CN,CN,1,0.7422,0.7031,cross:cochlear implant|speech communication,D,2010s,0,,,
55453325,2015,US,US,4,0.7422,0.7109,cross:implanted neural probe|hearing restoration,D,2010s,0,,,
69592955,2018,KR,KR,3,0.7422,0.0,cross:ECoG grid|hearing restoration,D,2010s,0,,,
70110192,2020,EP,EP,3,0.7422,0.7051,cross:ECoG grid|hearing restoration,D,2020+,0,,,
71750077,2020,CN,CN,1,0.7422,0.7031,cross:cochlear implant|speech communication,D,2020+,1,,,
93932851,2021,US,US,2,0.7422,0.0,cross:ECoG grid|motor restoration,D,2020+,0,,,
20238219,2000,RU,OTHER,1,0.7422,0.7051,cross:in-ear EEG|motor restoration,D,pre2010,0,,,
50478678,2013,KR,KR,3,0.7422,0.6934,cross:dry electrode headset|motor restoration,D,2010s,0,,,
73740574,2019,US,US,6,0.7422,0.6914,cross:spinal cord stimulation|attention monitoring,D,2010s,0,,2,0
50557806,2008,UA,OTHER,1,0.7422,0.0,cross:MEG|motor restoration,D,pre2010,0,,,
77181990,2021,CN,CN,1,0.7422,0.0,cross:ECoG grid|prosthesis control,D,2020+,0,,,
27624918,2001,US,US,1,0.7422,0.0,cross:peripheral nerve recording|prosthesis control,D,pre2010,0,,,
18839601,2001,US,US,3,0.7422,0.6953,cross:ECoG grid|speech communication,D,pre2010,0,,,
27004044,2000,AU,OTHER,2,0.7422,0.0,cross:ECoG grid|speech communication,D,pre2010,0,,,
27061924,1975,US,US,1,0.7422,0.0,cross:ECoG grid|speech communication,D,pre2010,0,,,
36021735,2006,WO,WO,3,0.7422,0.7031,cross:ECoG grid|speech communication,D,pre2010,0,,,
36076885,2004,CN,CN,1,0.7422,0.0,cross:ECoG grid|speech communication,D,pre2010,0,,,
41380294,2009,US,US,2,0.7422,0.6875,cross:ECoG grid|speech communication,D,pre2010,0,,,
48529273,2011,JP,JP,1,0.7422,0.0,cross:ECoG grid|speech communication,D,2010s,0,,,
57286813,2015,US,US,4,0.7422,0.6953,cross:ECoG grid|speech communication,D,2010s,0,,,
57848127,2015,TW,OTHER,1,0.7422,0.0,cross:ECoG grid|speech communication,D,2010s,0,,0,0
62064695,2016,JP,JP,3,0.7422,0.6875,cross:ECoG grid|speech communication,D,2010s,0,,,
76890340,2021,CN,CN,1,0.7422,0.6953,cross:ECoG grid|speech communication,D,2020+,0,,,
82599161,2022,CN,CN,1,0.7422,0.0,cross:ECoG grid|speech communication,D,2020+,0,,,
83689392,2022,EP,EP,2,0.7422,0.0,cross:ECoG grid|speech communication,D,2020+,0,,,
84564763,2022,CN,CN,1,0.7422,0.0,cross:ECoG grid|speech communication,D,2020+,0,,,
31186660,2002,US,US,1,0.7422,0.6934,cross:focused ultrasound|speech communication,D,pre2010,0,,,
57143409,2016,JP,JP,7,0.7422,0.6836,cross:retinal prosthesis|speech communication,D,2010s,0,,,
66174827,2016,US,US,1,0.7422,0.7266,cross:retinal prosthesis|speech communication,D,2010s,0,,,
24141686,1974,US,US,1,0.7422,0.6855,cross:peripheral nerve stimulation|speech communication,D,pre2010,0,,,
61034135,2017,CN,CN,1,0.7422,0.0,cross:transcranial current|speech communication,D,2010s,0,,,
78657687,2021,CN,CN,1,0.7422,0.6934,cross:transcranial current|speech communication,D,2020+,0,,0,0
7903247,1999,DE,EP,1,0.7422,0.0,cross:retinal prosthesis|speech communication,D,pre2010,0,,,
42982279,2010,US,US,3,0.7422,0.0,cross:retinal prosthesis|speech communication,D,2010s,0,,,
59701522,2016,US,US,1,0.7422,0.6836,cross:retinal prosthesis|speech communication,D,2010s,0,,,
79526762,2021,CN,CN,1,0.7422,0.0,cross:retinal prosthesis|speech communication,D,2020+,0,,,
29716880,2002,EP,EP,1,0.7422,0.0,cross:transcranial current|speech communication,D,pre2010,0,,,
34338083,2003,CN,CN,1,0.7422,0.6992,cross:retinal prosthesis|speech communication,D,pre2010,0,,,
37609467,2005,CN,CN,1,0.7422,0.0,cross:retinal prosthesis|speech communication,D,pre2010,0,,,
57541219,2015,KR,KR,1,0.7422,0.7109,cross:cochlear implant|speech communication,D,2010s,0,,,
58076827,2016,CN,CN,1,0.7422,0.7148,cross:cochlear implant|speech communication,D,2010s,0,,,
7924248,1999,DE,EP,1,0.7422,0.0,cross:deep brain stimulation|speech communication,D,pre2010,0,,,
25253912,2001,US,US,11,0.7422,0.6855,cross:transcranial current|speech communication,D,pre2010,0,,,
71210109,2020,CN,CN,1,0.7422,0.0,cross:ECoG grid|epilepsy,D,2020+,0,,2,1
73806851,2019,CN,CN,1,0.7422,0.0,cross:ECoG grid|epilepsy,D,2010s,0,,2,0
83201551,2022,CN,CN,1,0.7422,0.0,cross:ECoG grid|epilepsy,D,2020+,0,,2,0
91374497,2023,CN,CN,1,0.7422,0.0,cross:vagus nerve|epilepsy,D,2020+,0,,2,0
72131677,2019,CN,CN,2,0.7422,0.0,cross:cochlear implant|epilepsy,D,2010s,0,,2,0
44554531,2011,IT,OTHER,10,0.7422,0.6953,cross:ECoG grid|parkinson,D,2010s,0,,2,0
90649368,2022,CN,CN,1,0.7422,0.6836,cross:ECoG grid|parkinson,D,2020+,0,,0,0
52299028,2013,UA,OTHER,1,0.7422,0.7051,cross:transcranial magnetic|anaesthesia depth,D,2010s,0,,,
28052630,2003,GB,EP,7,0.7422,0.6992,cross:vagus nerve|speech communication,D,pre2010,0,,0,0
71527916,2020,US,US,4,0.7422,0.7109,cross:peripheral nerve stimulation|anaesthesia depth,D,2020+,0,,0,0
76222704,2020,EP,EP,4,0.7422,0.0,cross:ECoG grid|depression,D,2020+,0,,,
67896125,2018,CN,CN,1,0.7422,0.6855,cross:vagus nerve|prosthesis control,D,2010s,0,,0,0
9133524,1974,FR,EP,1,0.7422,0.6719,cross:deep brain stimulation|depression,D,pre2010,0,,0,0
90471224,2023,US,US,1,0.7422,0.707,cross:retinal prosthesis|anaesthesia depth,D,2020+,0,,2,0
40901718,2008,MD,OTHER,1,0.7422,0.6777,cross:dry electrode headset|anaesthesia depth,D,pre2010,0,,2,0
32232938,2002,US,US,1,0.7422,0.6797,cross:retinal prosthesis|anaesthesia depth,D,pre2010,0,,2,0
78463444,2020,US,US,2,0.7422,0.7031,cross:ECoG grid|hearing restoration,D,2020+,0,,,
22951418,2001,DE,EP,19,0.7422,0.0,cross:optogenetic|depression,D,pre2010,0,,,
57793840,2015,CZ,OTHER,1,0.7422,0.668,cross:deep brain stimulation|depression,D,2010s,0,,0,0
42060106,2009,EP,EP,7,0.7422,0.0,cross:ECoG grid|chronic pain,D,pre2010,0,,,
21996302,1998,CA,OTHER,7,0.7422,0.0,cross:peripheral nerve stimulation|chronic pain,D,pre2010,0,,,
38649287,2006,US,US,1,0.7422,0.0,cross:cochlear implant|chronic pain,D,pre2010,0,,2,0
94323010,2024,US,US,2,0.7422,0.0,cross:transcranial current|chronic pain,D,2020+,0,,,
94372986,2024,US,US,1,0.7422,0.0,cross:in-ear EEG|chronic pain,D,2020+,0,,,
32390326,2002,RU,OTHER,1,0.7422,0.0,cross:transcranial magnetic|chronic pain,D,pre2010,0,,,
88508138,2022,KR,KR,1,0.7422,0.0,cross:transcranial current|parkinson,D,2020+,0,,2,0
83451906,2022,KR,KR,1,0.7422,0.0,cross:ECoG grid|sleep staging,D,2020+,0,,2,0
41050479,2004,US,US,1,0.7422,0.6875,cross:implanted neural probe|sleep staging,D,pre2010,0,,,
70785968,2020,CN,CN,4,0.7422,0.0,cross:dry electrode headset|sleep staging,D,2020+,0,,,
93336184,2023,JP,JP,1,0.7422,0.6895,cross:dry electrode headset|sleep staging,D,2020+,0,,,
85328194,2021,KR,KR,2,0.7422,0.6836,cross:peripheral nerve recording|sleep staging,D,2020+,0,,0,0
50204409,2013,CN,CN,1,0.7422,0.0,cross:MEG|sleep staging,D,2010s,0,,,
55185190,2014,CN,CN,1,0.7422,0.6875,cross:dry electrode headset|attention monitoring,D,2010s,0,,2,0
64212029,2018,CN,CN,1,0.7422,0.707,cross:transcranial current|sleep staging,D,2010s,0,,2,1
88416644,2022,US,US,4,0.7422,0.6895,cross:transcranial current|attention monitoring,D,2020+,0,,,
89554018,2022,CN,CN,1,0.7422,0.0,cross:deep brain stimulation|sleep staging,D,2020+,0,,,
58058762,2015,CN,CN,1,0.7422,0.0,cross:retinal prosthesis|sleep staging,D,2010s,0,,,
59812153,2017,CN,CN,1,0.7422,0.7012,cross:retinal prosthesis|sleep staging,D,2010s,0,,2,1
87177642,2023,CN,CN,1,0.7422,0.0,cross:retinal prosthesis|sleep staging,D,2020+,0,,2,0
8870239,2001,FR,EP,5,0.7422,0.6836,cross:deep brain stimulation|sleep staging,D,pre2010,0,,0,0
38004748,2005,JP,JP,2,0.7422,0.0,cross:peripheral nerve recording|sleep staging,D,pre2010,0,,2,0
63683955,2018,FR,EP,4,0.7422,0.6855,cross:transcranial magnetic|anaesthesia depth,D,2010s,0,,2,0
10776494,1995,GB,EP,5,0.7422,0.0,cross:fNIRS|prosthesis control,D,pre2010,0,,2,0
67296942,2018,US,US,4,0.7422,0.6855,cross:transcranial current|anaesthesia depth,D,2010s,0,,2,0
88108495,2022,CN,CN,1,0.7422,0.0,cross:transcranial current|anaesthesia depth,D,2020+,0,,2,0
40489975,2008,KR,KR,1,0.7422,0.6758,cross:dry electrode headset|epilepsy,D,pre2010,0,,,
17502078,1994,JP,JP,1,0.7422,0.6719,cross:ECoG grid|prosthesis control,D,pre2010,0,,,
49100104,2013,CN,CN,1,0.7422,0.0,cross:ECoG grid|prosthesis control,D,2010s,0,,,
60062950,2016,CN,CN,1,0.7422,0.0,cross:ECoG grid|prosthesis control,D,2010s,0,,,
64471009,2018,CN,CN,1,0.7422,0.6816,cross:ECoG grid|prosthesis control,D,2010s,0,,0,1
72872470,2019,CN,CN,1,0.7422,0.0,cross:ECoG grid|prosthesis control,D,2010s,0,,,
21711694,1987,US,US,1,0.7422,0.6699,cross:dry electrode headset|prosthesis control,D,pre2010,0,,0,0
94647122,2024,CN,CN,1,0.7422,0.0,cross:vagus nerve|prosthesis control,D,2020+,0,,,
90426426,2023,CN,CN,1,0.7422,0.0,cross:peripheral nerve recording|prosthesis control,D,2020+,0,,0,0
66730308,2018,CN,CN,1,0.7422,0.0,cross:retinal prosthesis|motor restoration,D,2010s,0,,,
78789039,2021,CN,CN,1,0.7422,0.0,cross:peripheral nerve recording|prosthesis control,D,2020+,0,,,
43333284,2009,US,US,2,0.7422,0.6934,cross:ECoG grid|neurorehabilitation,D,pre2010,0,,0,0
42358198,2010,CA,OTHER,7,0.7422,0.0,cross:deep brain stimulation|neurorehabilitation,D,2010s,0,,2,0
39585065,2006,US,US,2,0.7422,0.0,cross:deep brain stimulation|neurorehabilitation,D,pre2010,0,,0,0
67173011,2019,CN,CN,1,0.7422,0.0,cross:peripheral nerve recording|neurorehabilitation,D,2010s,0,,,
83036901,2022,CN,CN,1,0.7422,0.7051,cross:in-ear EEG|neurorehabilitation,D,2020+,1,,,
61074233,2017,WO,WO,4,0.7422,0.6797,cross:MEG|neurorehabilitation,D,2010s,0,,,
78979572,2021,CN,CN,1,0.7422,0.6797,cross:deep brain stimulation|neurorehabilitation,D,2020+,0,,2,1
60137076,2017,CN,CN,1,0.7422,0.6816,cross:in-ear EEG|neurorehabilitation,D,2010s,0,,2,0
88977205,2023,US,US,1,0.7422,0.6973,cross:vagus nerve|anaesthesia depth,D,2020+,0,,,
93380000,2024,US,US,1,0.7422,0.6895,cross:retinal prosthesis|hearing restoration,D,2020+,0,,0,0
89295985,2022,CN,CN,1,0.7422,0.6953,cross:transcranial current|attention monitoring,D,2020+,0,,2,0
6338637,1988,DE,EP,6,0.7422,0.6797,cross:ECoG grid|attention monitoring,D,pre2010,0,,,
25361339,,US,US,1,0.7422,0.6797,cross:ECoG grid|attention monitoring,D,unknown,0,,,
90717605,2024,EP,EP,4,0.7422,0.6875,cross:ECoG grid|attention monitoring,D,2020+,0,,,
23235000,1972,US,US,1,0.7422,0.6973,cross:deep brain stimulation|sleep staging,D,pre2010,0,,0,0
23461595,1982,US,US,1,0.7422,0.6875,cross:transcranial current|attention monitoring,D,pre2010,0,,,
49946134,2012,US,US,3,0.7422,0.6758,cross:MEG|attention monitoring,D,2010s,0,,0,0
64460530,2017,US,US,3,0.7422,0.0,cross:peripheral nerve recording|attention monitoring,D,2010s,0,,,
65010894,2017,US,US,4,0.7422,0.6934,cross:peripheral nerve recording|attention monitoring,D,2010s,0,,0,0
87135099,2023,CN,CN,1,0.7422,0.0,cross:transcranial current|attention monitoring,D,2020+,1,,,
51990801,2013,KR,KR,1,0.7422,0.7051,cross:MEG|epilepsy,D,2010s,0,,2,1
40524220,2007,JP,JP,2,0.7422,0.0,cross:peripheral nerve recording|attention monitoring,D,pre2010,0,,,
57609120,2016,US,US,2,0.7422,0.7422,cross:transcranial current|attention monitoring,D,2010s,1,,2,1
74175924,2020,EP,EP,4,0.7422,0.7109,cross:peripheral nerve recording|attention monitoring,D,2020+,0,,,
33461918,2003,DE,EP,3,0.7422,0.6934,cross:vagus nerve|epilepsy,D,pre2010,0,,2,0
5948662,1975,DE,EP,1,0.7422,0.0,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
7793998,1996,DE,EP,5,0.7422,0.0,cross:ECoG grid|hearing restoration,D,pre2010,0,,0,0
8381913,1976,ES,OTHER,1,0.7422,0.6797,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
9178789,1976,FR,EP,6,0.7422,0.6836,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
12404455,1989,JP,JP,6,0.7422,0.6914,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
13454190,1975,JP,JP,1,0.7422,0.6875,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
17642918,1987,JP,JP,1,0.7422,0.0,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
19098477,2001,JP,JP,1,0.7422,0.7031,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
19331489,1992,KR,KR,1,0.7422,0.6914,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
19476624,1996,KR,KR,5,0.7422,0.0,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
25308226,,US,US,1,0.7422,0.6875,cross:ECoG grid|hearing restoration,D,unknown,0,,,
25907026,1993,DE,EP,1,0.7422,0.6855,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
26639473,2002,WO,WO,2,0.7422,0.0,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
27125677,2001,US,US,2,0.7422,0.6875,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
27375906,1999,EP,EP,5,0.7422,0.0,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
27559432,1992,US,US,1,0.7422,0.6836,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
34178126,2004,DE,EP,1,0.7422,0.7031,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
34938850,2005,DK,OTHER,6,0.7422,0.0,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
36569006,2001,US,US,1,0.7422,0.6836,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
39160261,2006,CN,CN,1,0.7422,0.707,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
39185077,2006,US,US,2,0.7422,0.0,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
39926212,2008,WO,WO,1,0.7422,0.6953,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
40788661,2008,CN,CN,9,0.7422,0.6836,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
41505466,2008,US,US,1,0.7422,0.707,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
42040625,2009,EP,EP,4,0.7422,0.0,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
42180594,2008,KR,KR,1,0.7422,0.6875,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
43450186,2009,US,US,4,0.7422,0.6875,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
43598587,2010,GB,EP,3,0.7422,0.6875,cross:ECoG grid|hearing restoration,D,2010s,0,,,
44055635,2009,RU,OTHER,1,0.7422,0.0,cross:ECoG grid|hearing restoration,D,pre2010,0,,0,0
47689357,2011,JP,JP,1,0.7422,0.0,cross:ECoG grid|hearing restoration,D,2010s,0,,,
48225508,2009,US,US,1,0.7422,0.0,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
48681626,2012,CN,CN,1,0.7422,0.0,cross:ECoG grid|hearing restoration,D,2010s,0,,,
52182428,2014,CN,CN,1,0.7422,0.6758,cross:ECoG grid|hearing restoration,D,2010s,0,,,
53044428,2013,US,US,1,0.7422,0.0,cross:ECoG grid|hearing restoration,D,2010s,0,,,
53369709,2013,US,US,3,0.7422,0.7031,cross:ECoG grid|hearing restoration,D,2010s,0,,,
55248774,2015,CN,CN,1,0.7422,0.0,cross:ECoG grid|hearing restoration,D,2010s,0,,,
55650139,2016,US,US,3,0.7422,0.6875,cross:ECoG grid|hearing restoration,D,2010s,0,,,
56289239,1992,US,US,1,0.7422,0.0,cross:ECoG grid|hearing restoration,D,pre2010,0,,,
56361012,2014,TW,OTHER,1,0.7422,0.6758,cross:ECoG grid|hearing restoration,D,2010s,0,,,
56936432,2016,WO,WO,3,0.7422,0.0,cross:ECoG grid|hearing restoration,D,2010s,0,,,
57561131,2016,CN,CN,1,0.7422,0.0,cross:ECoG grid|hearing restoration,D,2010s,0,,,
61294319,2016,CN,CN,1,0.7422,0.6758,cross:ECoG grid|hearing restoration,D,2010s,0,,,
63784446,2017,CN,CN,1,0.7422,0.0,cross:ECoG grid|hearing restoration,D,2010s,0,,,
64692733,2017,JP,JP,3,0.7422,0.6953,cross:ECoG grid|hearing restoration,D,2010s,0,,,
67805230,2018,WO,WO,3,0.7422,0.0,cross:ECoG grid|hearing restoration,D,2010s,0,,,
68292802,2019,US,US,1,0.7422,0.7031,cross:ECoG grid|hearing restoration,D,2010s,0,,,
69164411,2019,WO,WO,3,0.7422,0.6992,cross:ECoG grid|hearing restoration,D,2010s,0,,,
70090572,2019,CN,CN,1,0.7422,0.0,cross:ECoG grid|hearing restoration,D,2010s,0,,,
70463238,2019,WO,WO,1,0.7422,0.6836,cross:ECoG grid|hearing restoration,D,2010s,0,,,
71071979,2018,KR,KR,3,0.7422,0.6836,cross:ECoG grid|hearing restoration,D,2010s,0,,,
71090002,2018,KR,KR,1,0.7422,0.6738,cross:ECoG grid|hearing restoration,D,2010s,0,,,
72178485,2020,KR,KR,5,0.7422,0.0,cross:ECoG grid|hearing restoration,D,2020+,0,,,
80110492,2020,JP,JP,1,0.7422,0.0,cross:ECoG grid|hearing restoration,D,2020+,0,,,
83280934,2021,KR,KR,1,0.7422,0.6914,cross:ECoG grid|hearing restoration,D,2020+,0,,,
83463913,2021,JP,JP,1,0.7422,0.0,cross:ECoG grid|hearing restoration,D,2020+,0,,,
84438989,2021,KR,KR,1,0.7422,0.6875,cross:ECoG grid|hearing restoration,D,2020+,0,,,
88910583,2022,CN,CN,1,0.7422,0.0,cross:ECoG grid|hearing restoration,D,2020+,0,,,
89224255,2023,EP,EP,3,0.7422,0.6914,cross:ECoG grid|hearing restoration,D,2020+,1,,,
90714604,2023,KR,KR,2,0.7422,0.0,cross:ECoG grid|hearing restoration,D,2020+,0,,,
91301666,2022,CN,CN,1,0.7422,0.6992,cross:ECoG grid|hearing restoration,D,2020+,0,,,
91355539,2024,CN,CN,1,0.7422,0.6836,cross:ECoG grid|hearing restoration,D,2020+,1,,2,1
92247860,2024,CN,CN,1,0.7422,0.0,cross:ECoG grid|hearing restoration,D,2020+,0,,2,1
95827248,2023,KR,KR,2,0.7422,0.0,cross:ECoG grid|hearing restoration,D,2020+,0,,,
96387499,2025,WO,WO,1,0.7422,0.0,cross:ECoG grid|hearing restoration,D,2020+,0,,0,0
9191831,1977,FR,EP,17,0.7422,0.0,cross:in-ear EEG|chronic pain,D,pre2010,0,,,
13950469,1977,JP,JP,1,0.7422,0.6934,cross:fNIRS|hearing restoration,D,pre2010,0,,,
45352189,2010,JP,JP,3,0.7422,0.6895,cross:focused ultrasound|hearing restoration,D,2010s,0,,,
51430678,2014,CN,CN,1,0.7422,0.0,cross:cochlear implant|chronic pain,D,2010s,0,,2,0
63997447,2017,CN,CN,1,0.7422,0.0,cross:dry electrode headset|hearing restoration,D,2010s,0,,,
67306406,2018,JP,JP,1,0.7422,0.0,cross:dry electrode headset|hearing restoration,D,2010s,0,,,
71842883,2020,EP,EP,4,0.7422,0.6973,cross:cochlear implant|hearing restoration,D,2020+,1,,2,1
37884146,2005,US,US,1,0.7422,0.0,cross:transcranial current|hearing restoration,D,pre2010,0,,,
41045635,2008,RU,OTHER,1,0.7422,0.0,cross:transcranial magnetic|hearing restoration,D,pre2010,0,,2,0
52183929,2013,CN,CN,1,0.7422,0.0,cross:MEG|hearing restoration,D,2010s,0,,2,0
64355955,2017,JP,JP,1,0.7422,0.6738,cross:vagus nerve|prosthesis control,D,2010s,0,,0,0
20158766,1994,RU,OTHER,1,0.7422,0.0,cross:MEG|motor restoration,D,pre2010,0,,2,0
34826183,2005,US,US,4,0.7422,0.0,cross:MEG|motor restoration,D,pre2010,0,,,
96349059,2024,US,US,1,0.7422,0.0,cross:MEG|parkinson,D,2020+,0,,2,0
19856382,1990,NL,OTHER,2,0.7422,0.6836,cross:MEG|neurorehabilitation,D,pre2010,0,,,
44942980,2004,US,US,1,0.7422,0.6836,cross:MEG|hearing restoration,D,pre2010,0,,,
13994177,1976,JP,JP,3,0.7422,0.7109,cross:peripheral nerve stimulation|prosthesis control,D,pre2010,0,,,
39762140,2006,US,US,1,0.7422,0.6758,cross:MEG|neurorehabilitation,D,pre2010,0,,,
49280542,2013,CN,CN,1,0.7422,0.6758,cross:fNIRS|epilepsy,D,2010s,0,,2,0
62106936,2016,JP,JP,3,0.7422,0.0,cross:retinal prosthesis|motor restoration,D,2010s,0,,,
6054501,1978,DE,EP,4,0.7422,0.0,cross:retinal prosthesis|prosthesis control,D,pre2010,0,,,
7871631,1998,DE,EP,21,0.7422,0.6875,cross:MEG|neurorehabilitation,D,pre2010,0,,,
12925303,1975,JP,JP,1,0.7422,0.6797,cross:retinal prosthesis|motor restoration,D,pre2010,0,,,
22600129,1988,CA,OTHER,6,0.7422,0.6816,cross:MEG|attention monitoring,D,pre2010,0,,,
24077141,2000,US,US,3,0.7422,0.6875,cross:MEG|neurorehabilitation,D,pre2010,0,,,
66102314,2019,CN,CN,6,0.7422,0.6953,cross:MEG|speech communication,D,2010s,0,,,
73955950,2020,CN,CN,1,0.7422,0.709,cross:MEG|attention monitoring,D,2020+,0,,2,0
34444721,,ES,OTHER,1,0.7422,0.0,cross:peripheral nerve stimulation|anaesthesia depth,D,unknown,0,,,
13219688,1994,JP,JP,2,0.7422,0.6875,cross:MEG|speech communication,D,pre2010,0,,2,0
13614236,1975,JP,JP,1,0.7422,0.7383,cross:MEG|speech communication,D,pre2010,0,,,
13867778,1975,JP,JP,1,0.7422,0.6836,cross:MEG|speech communication,D,pre2010,0,,,
38898596,2000,CN,CN,1,0.7422,0.6836,cross:MEG|speech communication,D,pre2010,0,,,
53063752,2014,CN,CN,1,0.7422,0.0,cross:MEG|speech communication,D,2010s,0,,2,0
15036127,1976,JP,JP,1,0.7422,0.6914,cross:MEG|neurorehabilitation,D,pre2010,0,,,
15090100,1976,JP,JP,1,0.7422,0.707,cross:MEG|hearing restoration,D,pre2010,0,,,
13908475,1975,JP,JP,1,0.7422,0.7012,cross:peripheral nerve stimulation|speech communication,D,pre2010,0,,,
38301231,2006,JP,JP,1,0.7422,0.7207,cross:fNIRS|speech communication,D,pre2010,0,,2,0
58824123,2016,CN,CN,1,0.7422,0.6895,cross:deep brain stimulation|attention monitoring,D,2010s,0,,2,0
8482650,1981,ES,OTHER,1,0.7422,0.6758,cross:retinal prosthesis|speech communication,D,pre2010,0,,,
13740387,1975,JP,JP,1,0.7422,0.0,cross:MEG|attention monitoring,D,pre2010,0,,,
72424239,2019,KR,KR,5,0.7422,0.7188,cross:retinal prosthesis|speech communication,D,2010s,0,,,
54478980,2014,US,US,5,0.7422,0.6777,cross:MEG|epilepsy,D,2010s,0,,,
32179818,2003,US,US,3,0.7422,0.7051,cross:fMRI|speech communication,D,pre2010,0,,2,0
47214002,2011,CN,CN,1,0.7422,0.0,cross:dry electrode headset|speech communication,D,2010s,0,,,
60539757,1983,SU,OTHER,1,0.7422,0.6855,cross:fMRI|speech communication,D,pre2010,0,,,
80035608,2020,KR,KR,3,0.7422,0.6895,cross:transcranial current|speech communication,D,2020+,0,,,
13709540,1976,JP,JP,2,0.7422,0.6953,cross:MEG|hearing restoration,D,pre2010,0,,,
13850597,1975,JP,JP,1,0.7422,0.0,cross:MEG|epilepsy,D,pre2010,0,,,
18259419,1993,JP,JP,1,0.7422,0.0,cross:MEG|epilepsy,D,pre2010,0,,,
59472982,2017,CN,CN,1,0.7422,0.0,cross:MEG|epilepsy,D,2010s,0,,0,0
64269733,2018,CN,CN,7,0.7422,0.7012,cross:MEG|epilepsy,D,2010s,1,,,
65745299,2017,CN,CN,1,0.7422,0.0,cross:MEG|epilepsy,D,2010s,0,,2,0
67617446,2018,US,US,2,0.7422,0.0,cross:MEG|epilepsy,D,2010s,0,,2,0
69574866,2019,CN,CN,1,0.7422,0.0,cross:MEG|epilepsy,D,2010s,0,,0,0
87474908,2022,WO,WO,1,0.7422,0.6855,cross:MEG|epilepsy,D,2020+,0,,,
89402276,2023,CN,CN,1,0.7422,0.7129,cross:MEG|epilepsy,D,2020+,1,,2,1
59145673,2016,CN,CN,1,0.7422,0.0,cross:MEG|hearing restoration,D,2010s,0,,0,0
22140708,1999,DE,EP,5,0.7422,0.0,cross:MEG|parkinson,D,pre2010,0,,,
35239782,2004,US,US,1,0.7422,0.6816,cross:MEG|parkinson,D,pre2010,0,,,
52343727,2014,US,US,1,0.7422,0.6855,cross:MEG|parkinson,D,2010s,0,,,
82654957,2022,US,US,2,0.7422,0.7441,cross:MEG|parkinson,D,2020+,1,,,
84322807,2021,CN,CN,4,0.7422,0.6934,cross:MEG|parkinson,D,2020+,0,,,
74354770,1995,UA,OTHER,1,0.7422,0.0,cross:MEG|neurorehabilitation,D,pre2010,0,,,
74196302,1998,UA,OTHER,1,0.7422,0.6875,cross:MEG|hearing restoration,D,pre2010,0,,,
90925781,2022,JP,JP,2,0.7422,0.6816,cross:MEG|depression,D,2020+,0,,,
60158190,2017,US,US,2,0.7422,0.6914,cross:MEG|hearing restoration,D,2010s,0,,,
73227049,2020,CN,CN,1,0.7422,0.6875,cross:focused ultrasound|epilepsy,D,2020+,0,,2,0
72727234,2020,CN,CN,1,0.7422,0.6797,cross:MEG|hearing restoration,D,2020+,0,,0,0
4123249,1983,WO,WO,1,0.7422,0.0,cross:MEG|chronic pain,D,pre2010,0,,,
61914169,2017,CN,CN,1,0.7422,0.0,cross:MEG|chronic pain,D,2010s,0,,2,0
40992546,2007,KR,KR,1,0.7422,0.0,cross:transcranial magnetic|chronic pain,D,pre2010,0,,0,0
51811658,2014,CN,CN,1,0.7422,0.6797,cross:peripheral nerve stimulation|attention monitoring,D,2010s,0,,0,0
59580443,2016,DE,EP,2,0.7422,0.6777,cross:transcranial magnetic|attention monitoring,D,2010s,0,,0,0
91667581,2024,US,US,1,0.7422,0.6719,cross:transcranial current|chronic pain,D,2020+,0,,,
